scorer,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000,DLC_resnet50_MR10_11_MJJ_DLCMay8shuffle1_100000
22616,111.2973022,123.5773697,0.999999404,44.51251221,160.194519,1,42.66550064,96.24969482,1
22617,111.2963104,124.5164337,0.999999523,44.55292892,160.1770935,1,42.71941376,96.10657501,1
22618,110.9655762,125.6679382,0.999999404,44.53642273,160.1787567,1,42.79342651,96.13110352,1
22619,110.7425385,127.3876266,0.999999046,44.51422882,160.151535,1,42.77664185,96.21232605,1
22620,111.7454453,130.5750885,0.999999523,44.47644043,160.1425171,1,42.80013275,96.16294861,1
22621,111.9683228,132.4633484,0.999999762,44.49764252,160.1921692,1,42.76692963,96.14513397,1
22622,111.6409607,133.9498291,0.999999642,44.49674988,160.2134399,1,42.76596451,96.17818451,1
22623,111.0957489,135.3899078,0.999999642,44.53673553,160.2852783,1,42.79776382,96.13652802,1
22624,110.054718,137.0491333,0.999999523,44.51307297,160.3902283,1,42.74589539,96.1680603,1
22625,109.522934,138.9224854,0.999999166,44.49238586,160.4149933,1,42.80807114,96.32123566,1
22626,109.3267288,139.9934387,0.999999285,44.48590469,160.3344116,1,42.79097748,96.32852936,1
22627,108.4370117,142.3289642,0.999998808,44.51590729,160.3293457,1,42.80178452,96.23329926,1
22628,107.1538467,145.016983,0.999998927,44.54663086,160.3591766,1,42.9033699,96.21628571,1
22629,106.08992,145.2059937,0.999998927,44.43471909,160.4259796,1,42.71065521,96.13368225,1
22630,104.7857056,145.5914917,0.999998927,44.52667999,160.369812,1,42.82065964,96.18286896,1
22631,102.5296097,147.3875885,0.999999881,44.52801132,160.3620453,1,42.71833801,96.17891693,1
22632,100.204216,148.5766754,1,44.48839951,160.3991241,1,42.77137375,96.17178345,1
22633,98.33882141,149.4468384,0.999999881,44.5196228,160.3956757,1,42.72995377,96.15240479,1
22634,95.16420746,150.2558136,0.999999523,44.5795517,160.3977814,1,42.74457932,96.19839478,1
22635,92.64238739,150.674881,0.999999762,44.53799057,160.4405365,1,42.83155441,96.16854095,1
22636,90.40924835,152.4166565,0.999999523,44.66683578,160.4443054,1,42.75894165,96.16452789,1
22637,89.14792633,152.7289124,0.999999404,44.74443054,160.5524902,1,42.96834564,96.21685791,1
22638,88.27796936,152.7700348,0.999999642,44.70239639,160.5205994,1,43.0032959,96.20027161,1
22639,86.38378143,152.981781,0.999999881,44.73857498,160.5950165,1,42.84814453,96.2423172,1
22640,85.46521759,152.7949982,0.999999881,44.80398941,160.6265564,1,42.9040947,96.36090851,1
22641,84.01598358,152.9001465,0.999999881,44.81488419,160.6321716,1,42.82006836,96.32169342,1
22642,83.13380432,152.8874969,0.999999881,44.80838394,160.6314545,1,42.89171219,96.29086304,1
22643,82.5610199,152.8298035,0.999999881,44.87347412,160.6910553,1,42.93777084,96.29527283,1
22644,81.98782349,152.6073914,0.999999881,44.86838531,160.6711884,1,42.90731049,96.31231689,1
22645,80.93166351,152.4515228,0.999999762,44.79104614,160.6859131,1,42.93085098,96.31265259,1
22646,79.11958313,152.8164063,0.999999642,44.8283577,160.6369019,1,42.9470787,96.26895905,1
22647,78.60089874,153.2524719,0.999999642,44.71069336,160.6318054,1,42.84789276,96.3237915,1
22648,78.1523819,153.154953,0.999999762,44.77615738,160.6658325,1,42.88201523,96.30696869,1
22649,77.98438263,153.072937,0.999999762,44.75365067,160.6095886,1,42.97619629,96.29032135,1
22650,77.7427597,153.0290985,0.999999762,44.73807526,160.589325,1,42.95197296,96.30239105,1
22651,77.32906342,153.0993958,0.999999762,44.67899704,160.6588287,1,42.84241486,96.31043243,1
22652,76.48558044,153.4119568,0.999999762,44.60991669,160.6980438,1,42.94102097,96.23395538,1
22653,75.26983643,153.8427124,0.999999523,44.57120132,160.8131409,1,42.96029663,96.23625946,1
22654,74.22814178,153.9146118,0.999999285,44.49555588,160.8725281,1,42.89250946,96.15571594,1
22655,72.83021545,153.4573364,0.999999642,44.46586227,161.1066589,1,42.73636246,96.18287659,1
22656,70.44380951,153.0812836,0.999999881,44.5508194,161.3583527,1,42.75543213,96.17040253,1
22657,68.04577637,152.172348,1,44.46055222,161.5758972,1,42.76954651,96.22156525,1
22658,65.82000732,151.7714996,1,44.6935997,161.8069916,1,42.70450974,96.13150787,1
22659,63.04288483,150.3869934,1,43.80505371,160.8203888,1,42.68172073,96.12065125,1
22660,60.48033142,149.5021057,1,43.89250565,160.8491974,1,42.65755844,96.07234192,1
22661,57.35625839,149.4219818,0.999999881,43.6997757,160.9392853,1,42.75278854,96.1071701,1
22662,56.59867859,147.300354,0.999999881,43.64812469,160.7992554,1,42.6660614,95.96292114,1
22663,55.66243362,145.5537109,0.999999762,43.56490707,160.890213,1,42.59421158,96.08308411,1
22664,52.58611298,141.9488831,0.999999881,43.5462265,160.9467316,1,42.63907623,96.17660522,1
22665,52.52513123,139.8755188,0.999999881,43.74430847,160.960083,1,42.60445023,96.16721344,1
22666,51.66382599,137.813858,0.999999881,43.69030762,160.9896851,1,42.55453873,96.22318268,1
22667,53.33785629,135.5678253,1,43.76213455,161.2219086,1,42.5330658,96.15390015,1
22668,52.20914841,132.1987152,1,44.09513092,161.2945862,1,42.70798874,96.19620514,1
22669,50.50608444,129.3974152,0.999999523,43.93346024,161.4575806,1,42.50368881,95.90524292,0.999999881
22670,47.3068428,125.7801132,0.999999523,43.94373322,161.3766937,1,42.24869537,95.96923065,0.999999881
22671,47.25640869,123.6960831,0.999999404,43.96479416,161.1630096,1,42.18932343,96.10128021,0.999999881
22672,48.17640305,122.0103989,0.999999046,44.17040253,160.9385834,1,42.33294296,95.6105423,0.999999642
22673,50.03424835,122.1060028,0.999998927,44.17832184,160.8524323,1,41.97038651,95.35544586,0.999999285
22674,50.23213959,120.6841507,0.999999285,44.34853745,160.4393005,1,42.0501709,95.19651794,0.999998331
22675,50.45355606,118.2649689,0.999999762,44.40093231,160.3658752,1,43.01794052,97.30979156,0.999997377
22676,50.66421127,117.0332108,0.999999762,44.44386673,160.2836151,1,43.00626373,97.47562408,0.999997139
22677,50.40612411,115.548111,0.999999523,44.43657303,160.3076477,1,42.89263153,97.65073395,0.999995947
22678,50.24530411,114.1146164,0.999999166,44.47277832,160.2370605,1,42.46619797,97.54698944,0.999993801
22679,50.48035812,113.9791718,0.999999166,44.55886841,160.3325043,1,41.92344666,97.55849457,0.999995589
22680,50.9977951,113.5150833,0.999999166,44.62761307,160.2843018,1,41.31170273,94.79343414,0.999996781
22681,51.38062668,112.9604568,0.999998808,44.61100006,160.2874756,1,41.32815933,94.84577942,0.999996781
22682,52.00647736,111.8311234,0.999998331,44.60367584,160.3437195,1,41.58050156,94.91619873,0.999996424
22683,52.56658554,108.7576218,0.999996543,44.72971344,160.3467712,1,41.74745941,95.13051605,0.999997258
22684,56.09618378,107.7727661,0.999996543,44.90219498,160.5660095,1,41.78246689,95.19737244,0.999998331
22685,57.50811768,106.5422592,0.999997616,44.913517,160.5975189,1,41.79016113,95.34962463,0.999999285
22686,58.6352005,105.4776077,0.999998569,44.85603714,160.6564026,1,41.98818588,95.42333221,0.999999285
22687,59.71828079,104.0732346,0.999999046,44.66501236,160.5800781,1,42.01092529,95.54510498,0.999999523
22688,61.13964844,103.7866058,0.999999166,44.73246765,160.5991516,1,42.26257706,95.67155457,0.999999762
22689,62.04573822,104.2240372,0.999999046,44.62872314,160.5309448,1,42.37017441,95.72697449,0.999999881
22690,62.97667694,104.7110443,0.999998808,44.70323563,160.5271606,1,42.28425217,95.84153748,0.999999881
22691,64.13205719,104.7435532,0.999999404,44.62585449,160.5684509,1,42.28702927,95.68118286,0.999999881
22692,66.60442352,104.4544754,0.999999762,44.65410233,160.5889893,1,42.25875854,95.92237854,1
22693,70.12709045,103.5322571,0.999999762,44.59495163,160.449707,1,42.36930847,95.94069672,1
22694,73.29573822,102.9813461,0.999999046,44.49291229,160.5243988,1,41.70786667,95.70233154,1
22695,76.23696136,102.6220627,0.999999642,44.53733826,160.4485016,1,41.70490646,95.76798248,1
22696,79.21730042,101.2731247,0.999999404,44.42309189,160.3796692,1,41.82609558,95.87956238,1
22697,80.58519745,100.8708649,0.999999881,44.3890419,160.4100037,1,41.99517822,96.00780487,1
22698,84.25839996,101.3238754,1,44.39910507,160.2673492,1,42.25810242,96.03275299,1
22699,87.84870148,101.8595428,0.999999881,44.42049026,160.314743,1,42.50749969,96.09104156,1
22700,90.11064911,102.2598648,0.999999404,44.38288498,160.3131714,1,42.47640991,96.14285278,1
22701,90.82174683,102.8477249,0.999999523,44.45591736,160.3016357,1,42.47266769,96.12526703,1
22702,92.52600861,103.7187347,0.999999523,44.48757553,160.2917786,1,42.52711868,96.06977844,1
22703,94.55429077,105.0612793,0.999999166,44.4745369,160.3240356,1,42.42528915,95.93748474,1
22704,95.23336792,105.7024918,0.999999404,44.50230408,160.2732086,1,42.55668259,95.93586731,1
22705,96.63500214,105.7540207,0.999999642,44.48512268,160.244812,1,42.42409897,96.0652771,1
22706,98.89125824,106.5134506,0.999999762,44.46360397,160.2091522,1,42.52827072,95.97138977,1
22707,99.67644501,106.9953995,0.999999404,44.47321701,160.2503052,1,42.31074524,95.98635864,1
22708,100.956192,107.9557419,0.999999642,44.54677582,160.1595764,1,42.19093323,95.87602234,1
22709,101.1275177,108.69561,0.999999642,44.51959229,160.2299194,1,42.27429199,95.81175995,1
22710,102.0093765,109.6328278,0.999999523,44.44904327,160.219101,1,42.3667984,95.8155365,1
22711,103.457634,109.3881149,0.999999046,44.5426445,160.1869812,1,42.32751465,95.94213104,1
22712,104.5130463,110.3709717,0.999999166,44.554245,160.1486664,1,42.2774353,95.9883728,1
22713,105.4927826,111.3606415,0.999999166,44.44294739,160.1528168,1,42.34268951,95.96041107,1
22714,107.6271744,117.4576569,0.999999762,44.50537109,160.2126465,1,42.36435699,96.06617737,1
22715,108.9525681,119.8063049,0.999999881,44.56728745,160.2496185,1,42.55428314,96.09147644,1
22716,111.3533554,121.1657715,0.999999523,44.52225494,160.2197418,1,42.54283524,96.10514832,1
22717,112.2782898,123.5166473,0.999999285,44.50065613,160.1715851,1,42.68582916,96.12615204,1
22718,111.2778244,123.9675522,0.999999523,44.55899048,160.1953735,1,42.56959152,96.06339264,1
22719,111.2144318,125.751236,0.999999404,44.54087067,160.085556,1,42.65245819,96.09790802,1
22720,111.860054,128.7671051,0.999998808,44.54850006,160.1816101,1,42.78705597,96.15336609,1
22721,111.9211121,131.4664612,0.999999642,44.52709198,160.1884003,1,42.76496887,96.10588074,1
22722,112.114212,132.8778687,0.999999762,44.5229187,160.2179565,1,42.82220078,96.14949799,1
22723,111.9439316,133.8658447,0.999999762,44.52052689,160.2178955,1,42.87053299,96.22889709,1
22724,111.3871384,134.8414154,0.999999642,44.46787262,160.2273254,1,42.84949493,96.18390656,1
22725,110.7409058,135.4812164,0.999999642,44.5005722,160.3349762,1,42.86291122,96.2090683,1
22726,109.7549667,136.9380341,0.999999523,44.47277069,160.3647766,1,42.83229828,96.22020721,1
22727,109.3690338,138.7330627,0.999999166,44.43192291,160.3941345,1,42.86170959,96.27283478,1
22728,109.6117325,139.7535858,0.999999166,44.4370079,160.3336792,1,42.74212265,96.16469574,1
22729,108.8006973,142.7207184,0.999998569,44.5432663,160.3792572,1,42.85758209,96.14705658,1
22730,107.3606644,145.677887,0.999999285,44.53120804,160.3999329,1,42.84376144,96.22805786,1
22731,105.3707047,147.0206146,0.999999404,44.46149445,160.3746185,1,42.77439499,96.15591431,1
22732,104.1830292,147.4324799,0.999999881,44.46987534,160.3065338,1,42.83833313,96.19285583,1
22733,101.6474457,148.6715088,1,44.53639221,160.4329224,1,42.77373123,96.17675018,1
22734,99.26993561,150.0254517,0.999999881,44.49428558,160.3973389,1,42.76686096,96.16047668,1
22735,96.96656799,150.5638428,0.999999762,44.52229691,160.332489,1,42.7508049,96.09346771,1
22736,94.26712036,150.8024597,0.999999642,44.53501129,160.4637756,1,42.73048019,96.23439026,1
22737,92.68777466,151.8014526,0.999999762,44.58507919,160.3406219,1,42.82829666,96.19802094,1
22738,91.5510788,152.8301697,0.999999523,44.62231827,160.4150848,1,42.91931915,96.2106781,1
22739,90.32561493,153.1640778,0.999999523,44.67301178,160.4524689,1,42.84378433,96.23681641,1
22740,89.54721069,153.0805206,0.999999285,44.70825577,160.4588928,1,43.01885986,96.25041962,1
22741,88.8078537,152.9692078,0.999999046,44.63396454,160.4916534,1,42.94375229,96.25048828,1
22742,89.13829041,152.9172058,0.999999285,44.69539261,160.5588684,1,42.79173279,96.2616272,1
22743,88.04269409,153.0714722,0.999999642,44.741436,160.6078339,1,42.94436646,96.29938507,1
22744,86.84159088,152.9659729,0.999999881,44.66810608,160.6982422,1,42.90248489,96.33004761,1
22745,85.97969055,152.8603516,0.999999881,44.73531723,160.6556702,1,42.9118309,96.3035202,1
22746,84.59856415,152.8890839,0.999999881,44.807724,160.6838684,1,42.94559479,96.30013275,1
22747,82.70267487,152.835083,0.999999881,44.82931519,160.6788177,1,42.93997192,96.30153656,1
22748,78.69255066,152.9133301,0.999999642,44.84109879,160.7011414,1,42.8618927,96.24201202,1
22749,76.44554901,152.8703918,0.999999762,44.69197083,160.6813049,1,42.84235382,96.30098724,1
22750,74.4385376,153.516922,0.999999642,44.54658127,160.8942871,1,42.91989136,96.2567215,1
22751,73.39577484,152.989212,0.999999642,44.50498581,161.1016235,1,42.87086105,96.2569046,1
22752,71.11293793,152.2872925,0.999999881,44.39649963,161.3535156,1,42.70371628,96.15604401,1
22753,68.40709686,151.15242,1,44.38505936,161.7384949,1,42.66269684,96.19022369,1
22754,66.32930756,150.094162,1,44.49381256,161.9175873,1,42.63773727,96.08614349,1
22755,64.6891098,148.7406464,0.999999881,44.57247162,161.96875,1,42.69954681,96.1907196,1
22756,63.0353775,147.5627594,0.999999881,43.7542038,160.8791199,1,42.76597214,96.1563797,1
22757,61.35374069,146.5232849,0.999999881,43.72619629,160.7355957,1,42.70611191,96.17524719,1
22758,57.01329803,142.4792938,0.999999642,43.71124268,160.8721008,1,42.68521118,96.0187912,1
22759,54.22470856,141.7631073,0.999999642,43.59213638,160.9618378,1,42.65906143,96.19669342,1
22760,53.18478394,140.4177094,0.999999881,43.67663193,160.9922638,1,42.62307739,96.20800018,1
22761,52.40874863,138.7309723,0.999999881,43.52627945,161.0766144,1,42.65314865,96.26178741,1
22762,54.48664474,137.8364105,0.999999881,43.69510651,161.1375732,1,42.6740799,96.3261261,1
22763,53.546978,134.9009552,1,43.68447113,161.3670044,1,42.64179611,96.33453369,1
22764,52.7604599,132.380127,1,43.86761475,161.4181519,1,42.65625381,96.358284,1
22765,49.60540009,127.8119202,0.999999642,43.98259354,161.4355469,1,42.5424881,96.05674744,0.999999881
22766,49.35878754,126.015564,0.999999762,43.92391586,161.3276215,1,42.53822327,95.89266205,0.999999881
22767,48.25863647,123.8038025,0.999999404,44.16027069,161.2060242,1,42.51654434,95.81499481,0.999999762
22768,48.19463348,121.3659744,0.999998808,44.19303131,160.9646759,1,42.3027916,95.41208649,0.999999523
22769,49.83010101,120.5154724,0.999999404,44.43106461,160.3734589,1,42.2381134,95.41487885,0.999998331
22770,50.20590591,117.1481476,0.999999642,44.53754425,160.1973724,1,42.77350998,97.8075943,0.999997377
22771,51.11439514,115.0231781,0.999999642,44.49557495,160.2685089,1,41.60346603,95.0947876,0.999997735
22772,52.01348114,112.4957428,0.999998689,44.56549835,160.1454468,1,41.55830765,94.9054184,0.999997616
22773,51.91817093,108.9322052,0.99999702,44.68922806,160.4795227,1,41.40577316,95.01383972,0.999997616
22774,52.81218719,107.9233093,0.999996305,44.57099915,160.5326996,1,41.57796478,95.10996246,0.999996781
22775,53.51052475,107.4087753,0.999994397,44.66088104,160.5495605,1,41.63352585,95.32865143,0.999997377
22776,55.94072723,107.139801,0.999995708,44.63856888,160.493515,1,41.8143158,95.47238922,0.999998569
22777,57.19778061,106.5799637,0.999998093,44.66201782,160.5568542,1,42.17285156,95.50114441,0.999999285
22778,58.8107872,106.1855469,0.999998689,44.75004196,160.6033173,1,42.53302765,95.61677551,0.999999642
22779,60.81530762,105.4063644,0.999998212,44.7525177,160.7002716,1,42.28665924,95.66633606,0.999999881
22780,63.15904236,105.5559692,0.999998093,44.72517014,160.7189178,1,42.20926285,95.45715332,0.999999881
22781,65.0443573,105.4266357,0.999999404,44.63537216,160.6043549,1,42.33607864,95.65299988,0.999999881
22782,67.55871582,105.38974,0.999999642,44.63408279,160.6298523,1,41.68623734,95.47510529,1
22783,70.65530396,104.3683777,0.999999642,44.62369156,160.6007538,1,41.7684288,95.74895477,1
22784,72.65655518,102.8668976,0.999999404,44.62354279,160.4725189,1,42.37552261,96.04428864,1
22785,74.69491577,102.7259903,0.999999523,44.6558876,160.5245056,1,42.36438751,96.17945099,1
22786,76.54450989,102.2110138,0.999999642,44.49358749,160.3591614,1,41.75835037,95.91900635,1
22787,78.61351776,101.6981201,0.999999523,44.44792557,160.3646393,1,41.7550087,95.73168945,1
22788,80.04184723,101.2317963,0.999999762,44.38700485,160.3649445,1,41.96414566,95.80449677,1
22789,83.1423645,102.2979584,1,44.39712906,160.3287201,1,42.19380188,95.96638489,1
22790,86.70179749,102.8908157,0.999999881,44.43200684,160.295639,1,42.36864853,96.06536865,1
22791,89.82991791,102.9317017,0.999999523,44.46769333,160.3176117,1,42.3945961,96.13987732,1
22792,92.2522049,102.0767822,0.999999523,44.43261337,160.3236542,1,42.4420433,96.05355835,1
22793,94.789711,102.3929672,0.999999523,44.39042282,160.1669922,1,42.42333221,95.98900604,1
22794,96.7158432,102.91716,0.999999881,44.49613571,160.2072601,1,42.60695267,95.91499329,1
22795,101.2351303,104.2137527,0.999999881,44.52996063,160.1143341,1,42.46916962,96.04399109,1
22796,104.7744904,105.9260101,0.999999166,44.51437759,160.121048,1,42.53098297,95.92773438,1
22797,104.6850662,106.7118683,0.99999845,44.58040619,160.1443176,1,42.37711716,96.05071259,1
22798,104.9325943,105.9635391,0.999999523,44.49485779,160.0632019,1,42.54717255,96.07323456,1
22799,106.4234924,107.7943192,0.999999762,44.5093689,160.1253967,1,42.45835495,96.0868988,1
22800,107.5202179,109.3873291,0.999999762,44.51625824,160.0684662,1,42.49880981,96.04749298,1
22801,109.5317688,111.5841599,0.999999523,44.48806763,160.1203308,1,42.39683914,96.05935669,1
22802,110.9991226,113.2232513,0.999999523,44.47361374,160.0519867,1,42.41343689,96.04398346,1
22803,111.7361221,114.5437241,0.999999642,44.53481674,160.1963959,1,42.58153534,96.08917236,1
22804,112.2769928,116.042511,0.999999762,44.48187637,160.161911,1,42.64022064,96.133461,1
22805,111.8849106,118.0151978,0.999999881,44.55975342,160.1434784,1,42.64673615,96.18186951,1
22806,111.8036728,119.5406799,0.999999762,44.52803421,160.126709,1,42.65151215,96.19303131,1
22807,112.2583008,122.3809662,0.999999523,44.53345108,160.1589355,1,42.64778137,96.1591568,1
22808,111.3441315,122.9369659,0.999999166,44.58789444,160.1190033,1,42.72625351,96.18776703,1
22809,111.3721771,124.0094452,0.999999523,44.56733322,160.1959381,1,42.60122299,96.07460022,1
22810,111.2822723,125.0368423,0.999999523,44.53842163,160.1594543,1,42.66134262,96.14253998,1
22811,110.8107681,125.9851532,0.999999404,44.55030441,160.1339722,1,42.66963577,96.15318298,1
22812,110.7594299,126.5143356,0.999999285,44.60584641,160.2187805,1,42.73155212,96.23858643,1
22813,111.0601578,127.2870483,0.999999285,44.54689407,160.2068024,1,42.63203812,96.1869278,1
22814,112.5550385,130.9182281,0.999999762,44.51343536,160.1922455,1,42.81586456,96.20201874,1
22815,112.3579636,133.4335785,0.999999762,44.54924011,160.2096863,1,42.75560379,96.23040771,1
22816,111.6607361,135.4836273,0.999999523,44.4756546,160.2325897,1,42.84777451,96.1842804,1
22817,110.9825439,137.0509644,0.999999404,44.47436523,160.3244171,1,42.73355865,96.18638611,1
22818,110.2640762,138.6214752,0.999998689,44.48610687,160.3301392,1,42.86204529,96.22451782,1
22819,109.7617264,138.863739,0.999999166,44.51701736,160.4064178,1,42.90469742,96.20212555,1
22820,109.4895859,139.4550629,0.999999166,44.47707748,160.2812195,1,42.80805588,96.21554565,1
22821,109.0349579,140.143692,0.999999166,44.46850967,160.3519592,1,42.87356567,96.1858139,1
22822,108.6860733,140.3560181,0.999999166,44.49459457,160.389679,1,42.87602615,96.188591,1
22823,107.4240417,141.0317993,0.999999285,44.44311523,160.3708038,1,42.79756546,96.13555908,1
22824,105.8631668,142.2009583,0.99999845,44.44345474,160.3943481,1,42.74435043,96.21704102,1
22825,105.0292892,145.1578217,0.999998927,44.44789505,160.3938446,1,42.92544937,96.19959259,1
22826,104.7111282,147.4506989,0.999999762,44.48577499,160.378067,1,42.70448303,96.18475342,1
22827,103.7621689,149.388031,0.999999881,44.48387527,160.3877106,1,42.82832718,96.14490509,1
22828,102.5042496,150.073349,0.999999881,44.48125839,160.4245148,1,42.79881287,96.08855438,1
22829,100.922699,149.923172,1,44.5859642,160.3854675,1,42.87121201,96.15190887,1
22830,99.67794037,149.4779816,0.999999881,44.53435898,160.4246216,1,42.73281097,96.12979889,1
22831,97.79995728,150.3027954,0.999999881,44.62679291,160.3737183,1,42.77285004,96.10533142,1
22832,94.91517639,151.0391998,0.999999404,44.59991074,160.3733215,1,42.79590988,96.17658997,1
22833,92.76152802,151.1288147,0.999999642,44.58316803,160.4488373,1,42.86700821,96.24349213,1
22834,90.62281799,151.4158478,0.999999523,44.67902374,160.4801178,1,42.80828476,96.24823761,1
22835,88.87950897,151.4190979,0.999999762,44.64749908,160.5419312,1,42.86377335,96.29574585,1
22836,85.03929901,152.59758,0.999999881,44.84990311,160.6727295,1,42.84229279,96.38199615,1
22837,81.69815063,153.2210388,0.999999642,44.85842133,160.7336426,1,42.87130737,96.32932281,1
22838,76.60948944,154.1675262,0.999999404,44.60036469,160.6533508,1,42.90350723,96.22025299,1
22839,73.54063416,153.3512726,0.999999523,44.53220367,160.9764557,1,42.82637405,96.20878601,1
22840,71.7636795,152.5301514,0.999999881,44.59666824,161.2273712,1,42.70598221,96.18064117,1
22841,68.51790619,151.2324982,1,44.53594971,161.5331879,1,42.64143753,96.19765472,1
22842,65.76071167,149.938797,1,44.62075043,161.8759003,1,42.68644333,96.13665771,1
22843,62.7706871,150.197876,1,44.84448624,162.0204163,1,42.68662262,96.15139771,1
22844,60.21048737,149.916153,1,43.75684357,160.82901,1,42.66629791,96.10721588,1
22845,58.93065643,148.4379883,0.999999881,43.6736908,160.9539948,1,42.74064636,96.16347504,1
22846,55.54438782,142.8951263,0.999999404,43.66997147,160.8795166,1,42.74386597,96.0663147,1
22847,53.43541336,141.4208221,0.999999881,43.72370911,160.9872284,1,42.70307922,96.18834686,1
22848,52.7576828,140.5332489,0.999999881,43.68904114,161.01297,1,42.64323044,96.15222168,1
22849,52.31283951,138.3975372,0.999999881,43.6545372,161.0339966,1,42.63431168,96.18190765,1
22850,53.90930939,138.4873962,0.999999881,43.64942551,161.0702667,1,42.60743713,96.16796875,1
22851,52.08904648,136.7195435,0.999999881,43.55885696,161.3815765,1,42.58509827,96.20089722,1
22852,51.46070099,135.2565002,0.999999881,43.75929642,161.444458,1,42.39399719,96.27228546,1
22853,51.28120041,133.4372101,0.999999881,43.79860687,161.5166016,1,42.40782928,96.28131866,1
22854,50.86617279,131.4808197,0.999999881,43.86732101,161.5047913,1,42.58119965,96.10951996,1
22855,51.03865051,131.0239868,0.999999881,43.87160873,161.4570313,1,42.56900024,96.21858978,1
22856,51.16650391,131.3114166,0.999999881,43.98770905,161.3929596,1,42.61513901,96.20040894,1
22857,51.30821991,131.0746613,0.999999881,43.9687767,161.3764191,1,42.63877487,96.29346466,1
22858,51.423172,130.5804443,0.999999881,43.99898529,161.4012604,1,42.70118713,96.29278564,1
22859,51.33381271,130.4098053,0.999999881,44.02043533,161.4296265,1,42.62417221,96.33856201,1
22860,51.1627388,130.1630554,0.999999881,44.04143906,161.4561462,1,42.55945206,96.20152283,1
22861,50.8809166,129.251236,0.999999642,43.96497345,161.447464,1,42.54641342,96.04535675,0.999999881
22862,48.39744949,126.7483826,0.999999642,44.15513992,161.5311127,1,42.49685287,95.91814423,0.999999881
22863,48.4469986,125.3759613,0.999999642,44.04977417,161.2246857,1,42.35378265,96.04850769,0.999999881
22864,48.67121887,123.0232697,0.999999523,44.28335571,161.0151062,1,42.48942184,96.04632568,0.999999642
22865,48.69886017,120.9771271,0.999999404,44.13089752,160.7463531,1,42.12028122,94.98020935,0.999999046
22866,50.75941086,121.0054474,0.999999523,44.21762085,160.6483002,1,42.526474,94.78559875,0.999997497
22867,50.06135178,119.6773987,0.999999523,44.45325851,160.3608551,1,43.07476425,97.42055511,0.999996185
22868,49.91313553,118.3312759,0.999999404,44.45433426,160.3164825,1,43.23216248,97.52542114,0.999994993
22869,49.81039047,116.8231354,0.999999285,44.50337982,160.2757874,1,42.90636444,97.48796844,0.999993563
22870,49.50777054,115.3399353,0.999998927,44.42466354,160.1951141,1,42.73986816,97.62910461,0.999987841
22871,49.42016602,114.7128448,0.999998808,44.42038345,160.2454681,1,42.41174316,97.29270172,0.999992371
22872,49.80947495,114.9835587,0.999999285,44.47328568,160.2246246,1,42.54948807,97.30384827,0.999994874
22873,50.17493439,115.1219254,0.999999523,44.52862167,160.2745056,1,42.62231445,97.50137329,0.999995947
22874,50.658741,115.6305618,0.999999762,44.55450439,160.3112335,1,42.51072311,97.44779968,0.999997735
22875,51.16473007,115.3345108,0.999999762,44.58903885,160.281662,1,42.03681946,97.56151581,0.999998212
22876,51.72238541,113.7344742,0.999999285,44.55874252,160.2666931,1,41.72367477,97.23757935,0.999997973
22877,52.41903305,111.2096786,0.999997616,44.53029251,160.3345337,1,41.49931335,94.88769531,0.999997377
22878,52.65774536,108.3615723,0.999996901,44.81123352,160.4719849,1,41.61717987,95.10910797,0.999997616
22879,53.62729645,107.5578537,0.999994159,44.74025726,160.5128174,1,41.63355255,95.18351746,0.999997854
22880,56.11871338,107.5007324,0.999995828,44.84204483,160.449646,1,41.69824982,95.29890442,0.999998331
22881,56.31885529,107.0525818,0.999995947,44.65832901,160.4408112,1,41.93528748,95.28291321,0.99999845
22882,55.74867249,107.2406158,0.99999392,44.6506424,160.5208588,1,41.88309097,95.41041565,0.999997973
22883,55.42853928,107.5041504,0.999993324,44.64682007,160.5671539,1,41.87379074,95.52761078,0.999997616
22884,55.75697708,107.3324356,0.999994636,44.60108948,160.463562,1,41.86659241,95.52485657,0.999998093
22885,56.0909462,107.2565308,0.999995232,44.69156265,160.5212708,1,41.9008522,95.50180054,0.999998331
22886,56.53317261,107.1220322,0.999994993,44.68345642,160.5565186,1,41.98381805,95.58495331,0.999998569
22887,57.137043,106.4095306,0.999994397,44.70611191,160.562439,1,42.1998558,95.81866455,0.999999046
22888,58.12921524,105.9317169,0.999996185,44.65104294,160.6515503,1,42.51911163,95.72620392,0.999999404
22889,59.29824829,105.1036987,0.999997735,44.7767601,160.6055603,1,42.57224274,95.5916748,0.999999523
22890,61.72312546,103.650322,0.999998689,44.67076111,160.6180725,1,42.31612778,95.41564178,0.999999762
22891,63.60513306,102.9019394,0.999999285,44.66763306,160.5178223,1,42.07709122,95.79165649,0.999999881
